experiment,participant_id,item_index,nll
guenther2024comprehension,1253,0,1.5546875
guenther2024comprehension,1253,1,0.640625
guenther2024comprehension,1253,2,0.2890625
guenther2024comprehension,1253,3,0.1318359375
guenther2024comprehension,1253,4,0.0458984375
guenther2024comprehension,1253,5,0.023193359375
guenther2024comprehension,1253,6,0.08984375
guenther2024comprehension,1253,7,3.171875
guenther2024comprehension,1253,8,0.023193359375
guenther2024comprehension,1253,9,0.431640625
guenther2024comprehension,1253,10,0.1455078125
guenther2024comprehension,1253,11,2.015625
guenther2024comprehension,1253,12,0.58203125
guenther2024comprehension,1253,13,0.05322265625
guenther2024comprehension,1253,14,0.0458984375
guenther2024comprehension,1253,15,0.007781982421875
guenther2024comprehension,1253,16,0.007781982421875
guenther2024comprehension,1253,17,0.007781982421875
guenther2024comprehension,1253,18,0.0155029296875
guenther2024comprehension,1253,19,0.038330078125
guenther2024comprehension,1253,20,0.0
guenther2024comprehension,1253,21,6.5
guenther2024comprehension,1253,22,0.08251953125
guenther2024comprehension,1253,23,0.390625
guenther2024comprehension,1253,24,0.318359375
guenther2024comprehension,1253,25,0.03076171875
guenther2024comprehension,1253,26,1.6015625
guenther2024comprehension,1253,27,0.1787109375
guenther2024comprehension,1253,28,3.65625
guenther2024comprehension,1253,29,0.3125
guenther2024comprehension,1253,30,0.0458984375
guenther2024comprehension,1253,31,1.9140625
guenther2024comprehension,1253,32,0.158203125
guenther2024comprehension,1253,33,0.1787109375
guenther2024comprehension,1253,34,0.1318359375
guenther2024comprehension,1253,35,1.703125
guenther2024comprehension,1253,36,1.3125
guenther2024comprehension,1253,37,0.5234375
guenther2024comprehension,1253,38,0.578125
guenther2024comprehension,1253,39,0.5234375
guenther2024comprehension,1253,40,0.828125
guenther2024comprehension,1253,41,0.1787109375
guenther2024comprehension,1253,42,0.5234375
guenther2024comprehension,1253,43,0.11083984375
guenther2024comprehension,1253,44,0.283203125
guenther2024comprehension,1253,45,2.125
guenther2024comprehension,1253,46,0.6328125
guenther2024comprehension,1253,47,0.2041015625
guenther2024comprehension,1253,48,0.158203125
guenther2024comprehension,1253,49,0.1318359375
guenther2024comprehension,1253,50,0.283203125
guenther2024comprehension,1253,51,0.12451171875
guenther2024comprehension,1253,52,0.828125
guenther2024comprehension,1253,53,0.12451171875
guenther2024comprehension,1253,54,0.390625
guenther2024comprehension,1253,55,2.578125
guenther2024comprehension,1253,56,0.25390625
guenther2024comprehension,1253,57,0.038330078125
guenther2024comprehension,1253,58,0.2041015625
guenther2024comprehension,1253,59,0.08984375
guenther2024comprehension,1253,60,0.5234375
guenther2024comprehension,1253,61,0.283203125
guenther2024comprehension,1253,62,0.1455078125
guenther2024comprehension,1253,63,0.060546875
guenther2024comprehension,1253,64,0.11083984375
guenther2024comprehension,1253,65,0.1787109375
guenther2024comprehension,8031,0,3.796875
guenther2024comprehension,8031,1,0.8359375
guenther2024comprehension,8031,2,0.53515625
guenther2024comprehension,8031,3,0.1845703125
guenther2024comprehension,8031,4,0.90234375
